"cell","center_x","center_y"
"cell83009",9021.3242219016,-3506.98468948901
"cell83010",9037.3082223162,-3481.60468883067
"cell83011",9029.3702221103,-3539.97869034484
"cell83012",8957.28022024035,-3437.05468767509
"cell83013",8995.35022122785,-3435.0620876234
"cell83014",9103.56622403488,-3618.49469238147
"cell83015",9083.31622350961,-3608.99069213495
"cell83016",9068.30422312021,-3566.76269103959
"cell83017",9081.53422346339,-3516.59668973833
"cell83018",8938.81221976131,-3524.69668994844
"cell83019",8988.97822106257,-3541.49069038406
"cell83020",9072.24622322246,-3476.63668870181
"cell83021",9096.19374716282,-3281.76137441397
"cell83022",9004.39374478161,-3273.44537419826
"cell83023",9086.41974690929,-3287.21537455544
"cell83024",9083.61174683645,-3307.68137508631
"cell83025",9085.50174688548,-3374.15537681058
"cell83026",8930.35974286124,-3406.015377637
"cell83027",8916.58974250406,-3334.84337579086
"cell83028",9022.37574524805,-3332.57537573203
"cell83029",8958.38574358821,-3386.14337712154
"cell83030",8928.46974281222,-3388.51937718317
"cell83031",8987.54574434459,-3345.2113760598
"cell83032",9076.48374665156,-3312.21737520397
"cell83033",9028.42374540493,-3360.1693764478
"cell83034",8959.46574361622,-3371.02337672934
"cell83035",9013.41174501553,-3241.53137337044
"cell83036",9021.61974522844,-3244.06937343627
"cell83037",9080.58774675801,-3256.38137375563
"cell83038",8924.20374270156,-3415.84337789193
"cell83039",8914.75914245658,-3301.25537491962
"cell83040",8932.14174290746,-3385.71137711033
"cell83041",8986.84374432638,-3243.42137341946
"cell83042",9095.49174714461,-3420.27137800679
"cell83043",8985.49374429137,-3377.88137690723
"cell83044",8987.65374434739,-3285.00137449801
"cell83045",9064.76574634761,-3332.14337572083
"cell83046",8913.51714242436,-3432.85337833315
"cell83047",9051.26574599743,-3378.52937692404
"cell83048",8947.80174331367,-3362.38337650523
"cell83049",9020.80974520743,-3272.20337416604
"cell83050",9040.03374570608,-3401.37137751654
"cell83051",8961.40974366665,-3340.29737593234
"cell83052",8973.2357439734,-3271.87937415764
"cell83053",8949.9077433683,-3257.83937379345
"cell83054",8943.37374319881,-3315.24137528241
"cell83055",9019.13574516401,-3441.11537854746
"cell83056",8914.75374245644,-3272.79737418145
"cell83057",9013.46574501693,-3391.92137727141
"cell83058",8982.14574420452,-3408.71537770703
"cell83059",8938.18974306434,-3316.21337530762
"cell83060",9052.88574603945,-3315.0793752782
"cell83061",8983.71174424514,-3341.05337595195
"cell83062",8941.32174314559,-3285.59537451342
"cell83063",9016.97574510798,-3421.7293780446
"cell83064",8973.39774397761,-3311.24537517875
"cell83065",8961.89574367926,-3282.35537442937
"cell83066",9008.01174487546,-3352.7173762545
"cell83067",9009.68574491888,-3296.71937480196
"cell83068",9044.40774581954,-3279.43937435374
"cell83069",8950.1777433753,-3416.16737790033
"cell83070",9023.99574529007,-3287.91737457365
"cell83071",8936.56974302232,-3349.90937618166
"cell83072",8971.07574391738,-3367.6753766425
"cell83073",8997.64374460652,-3364.38137655705
"cell83074",9089.06685623527,-3201.38673107699
"cell83075",9095.43885640055,-3187.0227307044
"cell83076",8962.1128529422,-3129.35072920844
"cell83077",8963.03085296601,-3072.7047277391
"cell83078",8929.22685208917,-3179.8407305181
"cell83079",8929.60485209897,-3215.85873145238
"cell83080",8925.71685199812,-3163.91073010489
"cell83081",8966.70285306126,-3105.42872858792
"cell83082",8936.78685228527,-3102.13472850248
"cell83083",8954.4448527433,-3223.68873165548
"cell83084",9083.07285607979,-3190.26273078844
"cell83085",8936.30085227266,-3241.34133211337
"cell83086",8917.56825178675,-3130.16072922945
"cell83087",8949.36885261163,-3210.1347313039
"cell83088",9062.60685554892,-3203.54673113301
"cell83089",8956.92885280773,-3232.00473187119
"cell83090",8944.88685249537,-3100.89272847027
"cell83091",8976.26085330918,-3174.87273038924
"cell83092",9020.48685445636,-3219.42273154482
"cell83093",8939.7028523609,-3176.06073042005
"cell83094",9064.71285560355,-3091.92872823775
"cell83095",8972.15685320273,-3226.01073171571
"cell83096",9081.39885603636,-3142.31072954461
"cell83097",9086.96085618064,-3160.67073002085
"cell83098",9009.52485417202,-3211.10673132911
"cell83099",8968.59285311028,-3197.39073097333
"cell83100",9045.54285510629,-3211.32273133472
"cell83101",8952.23085268587,-3172.82073033601
"cell83102",8997.26685385406,-3125.73272911459
"cell83103",8938.78485233709,-3115.79672885686
"cell83104",8988.39536131918,-2999.81025061384
"cell83105",9149.26825112477,-3289.2135444507
"cell83106",9189.7682521753,-3405.42154746503
"cell83107",9156.72025131807,-3303.63154482469
"cell83108",9152.94025122002,-3399.42754730955
"cell83109",9196.8962523602,-3420.81154786423
"cell83110",9211.09825272858,-3444.7281484846
"cell83111",9171.19225169346,-3387.49354699999
"cell83112",9143.43625097349,-3278.46754417196
"cell83113",9152.94025122002,-3433.39354819059
"cell83114",9127.02025054768,-3346.29154593125
"cell83115",9121.94425041601,-3375.72154669464
"cell83116",9225.81599541754,-3555.92706177756
"cell83117",9182.99399430677,-3599.99106292054
"cell83118",9137.47199312598,-3526.87506102398
"cell83119",9230.4059955366,-3571.53306218237
"cell83120",9116.6819925867,-3520.9890608713
"cell83121",9242.06999583915,-3609.11706315726
"cell83122",9178.67399419472,-3467.6370594874
"cell83123",9140.06399319321,-3594.59106278047
"cell83124",9245.5799959302,-3626.9910636209
"cell83125",9179.91599422693,-3606.84906309843
"cell83126",9159.07199368626,-3484.70105993003
"cell83127",9112.19999247044,-3482.27105986699
"cell83128",9122.08199272677,-3617.70306337997
"cell83129",9226.13999542594,-3583.79106250033
"cell83130",9109.87799241021,-3555.17106175795
"cell83131",9227.48999546096,-3539.13306134194
"cell83132",9224.68199538812,-3529.46706109121
"cell83133",9133.69199302792,-3567.32106207311
"cell83134",9166.46999387816,-3503.81706042588
"cell83135",9163.60229079798,-3777.93727716058
"cell83136",9150.1562904492,-3820.05727825314
"cell83137",9186.82229140028,-3787.65727741271
"cell83138",9132.33628998697,-3704.60527525842
"cell83139",9222.24629231915,-3662.43127416447
"cell83140",9261.12629332766,-3843.81727886945
"cell83141",9118.62028963119,-3686.02927477658
"cell83142",9136.71029010042,-3775.18327708915
"cell83143",9157.6622906439,-3762.00727674738
"cell83144",9132.82228999957,-3739.00327615067
"cell83145",9164.14229081199,-3727.82527586073
"cell83146",9128.77228989452,-3715.94527555257
"cell83147",9155.39429058507,-3776.91127713397
"cell83148",9273.65429365262,-3761.14327672496
"cell83149",9271.17029358819,-3743.43127626553
"cell83150",9214.74029212445,-3837.66127870977
"cell83151",9279.6482938081,-3771.1872769855
"cell83152",9138.65429015085,-3803.15527781472
"cell83153",9277.65029375628,-3734.95327604562
"cell83154",9247.78829298168,-3821.78527829796
"cell83155",9256.2122932002,-3706.92727531865
"cell83156",9138.60029014945,-3749.85727643222
"cell83157",9169.70429095626,-3700.17727514356
"cell83158",9127.3142898567,-3777.18127714097
"cell83159",9155.71829059348,-3757.14727662131
"cell83160",9255.99629319459,-3697.36927507073
"cell83161",9278.67629378289,-3814.76527811587
"cell83162",9150.1562904492,-3768.43327691406
"cell83163",9261.82829334587,-3688.40527483821
"cell83164",9143.02829026431,-3762.65527676418
"cell83165",9224.85602688044,-4025.37815920636
"cell83166",9255.09602766484,-4017.54815900326
"cell83167",9104.2794237528,-3942.92015706748
"cell83168",9105.94802379608,-3911.97815626487
"cell83169",9201.52802627534,-3992.43815835193
"cell83170",9123.55202425271,-3918.56615643576
"cell83171",9131.27402445301,-4029.91415932402
"cell83172",9147.09602486342,-3930.71615675092
"cell83173",9171.39602549374,-3914.57015633211
"cell83174",9259.7940277867,-3914.4621563293
"cell83175",9131.49002445862,-4019.87015906349
"cell83176",9199.1520262137,-4050.00215984508
"cell83177",9225.28802689165,-3956.69015742466
"cell83178",9137.21402460709,-4030.29215933383
"cell83179",9211.46402653307,-3945.51215713471
"cell83180",9160.3260252066,-3913.9221563153
"cell83181",9137.8620246239,-3981.58415807039
"cell83182",9189.86402597278,-4032.18215938285
"cell83183",9123.39002424851,-3974.61815788969
"cell83184",9171.01802548394,-3998.43215850741
"cell83185",9171.77402550355,-3963.22415759414
"cell83186",9203.68802633136,-3943.29815707728
"cell83187",9182.73602578789,-3859.22015489638
"cell83188",9148.77002490684,-3955.01615738124
"cell83189",9115.1280240342,-3872.66615524516
"cell83190",9151.79402498528,-3917.48615640774
"cell83191",9263.95202789456,-3970.35215777904
"cell83192",9156.11402509734,-4052.10275989957
"cell83193",9101.35802367702,-3881.90015548468
"cell83194",9173.61002555117,-3895.07615582645
"cell83195",9214.86602662131,-3902.79815602675
"cell83196",9133.59602451324,-3977.26415795833
"cell83197",9159.08402517438,-4026.62015923858
"cell83198",9129.16802439839,-3908.57615617663
"cell83199",9179.92802571505,-3963.17015759274
"cell83200",9173.23202554136,-3904.52615607157
"cell83201",9159.62402518839,-3861.70415496081
"cell83202",9181.22402574867,-3849.82415465266
"cell83203",9229.1760269925,-3878.39015539363
"cell83204",9114.7500240244,-3857.92415486276
"cell83205",9170.80202547833,-3980.82815805078
"cell83206",9235.76402716339,-3991.03415831551
"cell83207",9133.16402450204,-3885.30215557292
"cell83208",9307.14662901498,-3942.00215704367
"cell83209",9193.05002605542,-3864.29615502805
"cell83210",9146.34002484381,-4009.39415879175
"cell83211",9119.17802413926,-3982.23215808719
"cell83212",9172.09802551195,-4012.52615887299
"cell83213",9123.49802425131,-4051.89215989411
"cell83214",9245.80802742392,-3857.06015484035
"cell83215",9136.13402457908,-3867.75215511769
"cell83216",9202.98602631316,-3967.5441577062
"cell83217",9202.01402628794,-3948.86015722156
"cell83218",9163.8515176028,-4176.87833369896
"cell83219",9212.61351886764,-4078.54433114827
"cell83220",9237.50751951337,-4226.39633498341
"cell83221",9108.71751617268,-4150.04033300281
"cell83222",9250.79151985794,-4209.00833453238
"cell83223",9158.45151746273,-4077.24833111465
"cell83224",9192.36351834238,-4115.64233211055
"cell83225",9147.86751718819,-4162.08233331516
"cell83226",9131.01951675117,-4088.3723314032
"cell83227",9143.22351706773,-4075.14233106002
"cell83228",9301.87012118287,-4094.04233155027
"cell83229",9132.26151678339,-4185.24833391607
"cell83230",9139.49751697108,-4213.81433465704
"cell83231",9116.81751638278,-4190.64833405614
"cell83232",9118.3835164234,-4042.69373021834
"cell83233",9247.3895197697,-4070.82233094796
"cell83234",9278.49352057651,-4186.22033394128
"cell83235",9128.69751669094,-4143.66833283752
"cell83236",9171.6815178059,-4160.03033326194
"cell83237",9175.35351790115,-4077.14033111185
"cell83238",9188.20551823452,-4099.65833169594
"cell83239",9146.24751714617,-4113.32033205032
"cell83240",9136.52751689404,-4175.47433366254
"cell83241",9165.79551765323,-4105.59833185002
"cell83242",9170.92551778629,-4141.9403327927
"cell83243",9252.95151991397,-4254.30893570744
"cell83244",9094.73151580989,-4189.94633403793
"cell83245",9172.43751782551,-4126.33433238789
"cell83246",9135.55551686883,-4168.83233349025
"cell83247",9163.25751758739,-4251.93833564594
"cell83248",9195.60351842642,-4211.54633459821
"cell83249",9268.66552032158,-4174.55633363873
"cell83250",9095.3255158253,-4227.31433500722
"cell83251",9139.01151695848,-4070.22833093256
"cell83252",9225.19551919401,-4127.30633241311
"cell83253",9152.34951730445,-4217.32433474809
"cell83254",9134.90751685202,-4041.82973019592
"cell83255",9172.76151783392,-4064.07233077288
"cell83256",9202.89351861551,-4145.82833289355
"cell83257",9176.43351792917,-4213.97633466125
"cell83258",9204.45951865614,-4215.16433469206
"cell83259",9261.80752014369,-4212.84233463183
"cell83260",9266.82952027395,-4242.59633540362
"cell83261",9139.33551696688,-4085.61833133176
"cell83262",9140.9555170089,-4074.11633103341
"cell83263",9138.84951695427,-4202.09633435309
"cell83264",9144.62751710415,-4082.81033125892
"cell83265",9180.05151802301,-4252.53233566135
"cell83266",9140.19951698929,-4161.65033330396
"cell83267",9155.48151738569,-4101.27833173797
"cell83268",9169.62951775268,-4077.30233111605
"cell83269",9093.33291577362,-4116.12833212316
"cell83270",9132.80151679739,-4065.20633080229
"cell83271",9114.11751631275,-4120.01633222401
"cell83272",9131.72151676938,-4050.6263304241
"cell83273",9121.29951649904,-4239.30233531818
"cell83274",9176.70351793617,-4175.58233366534
"cell83275",9110.1755162105,-4070.17433093116
"cell83276",9279.08752059192,-4206.79433447495
"cell83277",9153.05151732266,-4193.51033413038
"cell83278",9197.97951848805,-4079.40833117068
"cell83279",9175.73151791096,-4191.29633407295
"cell83280",9116.33151637018,-4215.97433471307
"cell83281",9114.33826643601,-4433.86572773382
"cell83282",9095.00626593456,-4417.88172731921
"cell83283",9162.88426769525,-4341.52572533861
"cell83284",9229.73626942933,-4280.66772376001
"cell83285",9134.21026695147,-4242.54912277125
"cell83286",9190.58626841381,-4332.61572510749
"cell83287",9255.00827008486,-4312.41972458363
"cell83288",9237.40426962823,-4311.50172455981
"cell83289",9186.37426830456,-4322.57172484696
"cell83290",9132.37426690385,-4410.42972712591
"cell83291",9131.61826688424,-4423.65972746909
"cell83292",9153.48826745152,-4297.24572419003
"cell83293",9146.90026728064,-4361.61372585967
"cell83294",9189.4522683844,-4408.16172706708
"cell83295",9126.48826675117,-4314.03972462565
"cell83296",9137.18026702851,-4444.55772801116
"cell83297",9194.63626851886,-4254.69372308627
"cell83298",9161.75026766583,-4362.20772587508
"cell83299",9143.12026718259,-4395.63372674212
"cell83300",9110.66626634076,-4429.59972762316
"cell83301",9121.0342666097,-4449.84972814843
"cell83302",9135.61426698789,-4323.86772488058
"cell83303",9126.70426675677,-4346.00772545487
"cell83304",9159.96826761961,-4407.94572706148
"cell83305",9162.02026767284,-4393.9057266973
"cell83306",9137.82826704532,-4250.64372298122
"cell83307",9142.74226717278,-4387.31772652641
"cell83308",9247.34026988596,-4273.75572358072
"cell83309",9167.47426781431,-4393.47372668609
"cell83310",9131.72626688704,-4354.53972567618
"cell83311",9098.73226603121,-4362.80172589049
"cell83312",9100.08226606622,-4263.44172331318
"cell83313",9186.48226830736,-4442.61372796074
"cell83314",9183.18826822192,-4260.90372324735
"cell83315",9181.8922681883,-4289.57772399113
"cell83316",9097.76026600599,-4287.2557239309
"cell83317",9161.31826765463,-4321.05972480774
"cell83318",9123.84226668254,-4383.86172643676
"cell83319",9276.01427062973,-4298.10972421244
"cell83320",9128.10826679319,-4364.69172593951
"cell83321",9101.59426610544,-4255.50372310728
"cell83322",9178.16626809165,-4392.98772667348
"cell83323",9148.84426733106,-4306.10172441974
"cell83324",9278.17427068576,-4393.25772668049
"cell83325",9241.23826972768,-4249.8337229602
"cell83326",9246.69226986915,-4386.6157265082
"cell83327",9200.46826867014,-4381.10772636533
"cell83328",9149.70826735348,-4412.69772718474
"cell83329",9132.96826691926,-4280.61372375861
"cell83330",9204.896268785,-4447.2577280812
"cell83331",9104.88826619089,-4309.34172450379
"cell83332",9135.45226698369,-4316.14572468027
"cell83333",9218.93626914918,-4396.06572675332
"cell83334",9174.03059622645,-4476.28268064559
"cell83335",9126.51059499383,-4486.86668092012
"cell83336",9208.86059712991,-4523.96468188241
"cell83337",9176.83859629929,-4471.26068051532
"cell83338",9172.51859618723,-4509.54668150842
"cell83339",9085.79999393784,-4653.34328523837
"cell83340",9157.66859580204,-4583.6346834302
"cell83341",9157.12859578803,-4509.43868150562
"cell83342",9170.68259613961,-4452.73868003488
"cell83343",9171.76259616762,-4576.7766832523
"cell83344",9176.73059629649,-4608.42068407312
"cell83345",9181.69859642535,-4578.82868330553
"cell83346",9192.06659669429,-4521.26468181238
"cell83347",9138.93059531599,-4457.54468015954
"cell83348",9097.40459423885,-4598.26868380979
"cell83349",9125.26859496161,-4606.8546840325
"cell83350",9130.12859508768,-4495.61468114704
"cell83351",9160.47659587488,-4564.24868292734
"cell83352",9172.24859618023,-4601.29268388823
"cell83353",9126.72659499943,-4523.74868187681
"cell83354",9178.83659635112,-4656.90728533082
"cell83355",9169.33259610459,-4445.07067983598
"cell83356",9107.61059450358,-4464.94268035144
"cell83357",9192.8765967153,-4540.92068232223
"cell83358",9178.24259633571,-4550.69468257576
"cell83359",9142.11659539864,-4633.42268472165
"cell83360",9101.94059435651,-4526.93468195945
"cell83361",9177.6485963203,-4527.09668196365
"cell83362",9091.51859408617,-4491.24068103358
"cell83363",9155.29259574041,-4558.74068278447
